Lab	20190327	HSV-1_seropositivity_for_Herpes_Simplex_virus-1	BIN23050	HSV-1 seropositivity for Herpes Simplex virus-1	2001440	27645	23050		1		1			1	0	9691	Accruing	Categorical single		Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23050	
Lab	20190327	HSV-2_seropositivity_for_Herpes_Simplex_virus-2	BIN23051	HSV-2 seropositivity for Herpes Simplex virus-2	2001440	27645	23051		1		1			1	0	9691	Accruing	Categorical single		Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23051	
Lab	20190327	VZV_seropositivity_for_Varicella_Zoster_Virus	BIN23052	VZV seropositivity for Varicella Zoster Virus	2001440	27645	23052		1		1			1	0	9691	Accruing	Categorical single		Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23052	
Lab	20190327	EBV_seropositivity_for_Epstein-Barr_Virus	BIN23053	EBV seropositivity for Epstein-Barr Virus	2001440	27645	23053		1		1			1	0	9691	Accruing	Categorical single		Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23053	
Lab	20190327	CMV_seropositivity_for_Human_Cytomegalovirus	BIN23054	CMV seropositivity for Human Cytomegalovirus	2001440	27645	23054		1		1			1	0	9691	Accruing	Categorical single		Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23054	
Lab	20190327	HHV-6_overall_seropositivity_for_Human_Herpesvirus-6	BIN23055	HHV-6 overall seropositivity for Human Herpesvirus-6	2001440	27645	23055		1		1			1	0	9691	Accruing	Categorical single		Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23055	
Lab	20190327	HHV-6A_seropositivity_for_Human_Herpesvirus-6	BIN23056	HHV-6A seropositivity for Human Herpesvirus-6	2001440	27645	23056		1		1			1	0	9691	Accruing	Categorical single		Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23056	
Lab	20190327	HHV-6B_seropositivity_for_Human_Herpesvirus-6	BIN23057	HHV-6B seropositivity for Human Herpesvirus-6	2001440	27645	23057		1		1			1	0	9691	Accruing	Categorical single		Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23057	
Lab	20190327	HHV-7_seropositivity_for_Human_Herpesvirus-7	BIN23058	HHV-7 seropositivity for Human Herpesvirus-7	2001440	27645	23058		1		1			1	0	9691	Accruing	Categorical single		Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23058	
Lab	20190327	KSHV_seropositivity_for_Kaposi's_Sarcoma-Associated_Herpesvirus	BIN23059	KSHV seropositivity for Kaposi's Sarcoma-Associated Herpesvirus	2001440	27645	23059		1		1			1	0	9691	Accruing	Categorical single		Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23059	
Lab	20190327	HBV_seropositivity_for_Hepatitis_B_Virus	BIN23060	HBV seropositivity for Hepatitis B Virus	2001440	27645	23060		1		1			1	0	9691	Accruing	Categorical single		Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23060	
Lab	20190327	HCV_seropositivity_for_Hepatitis_C_Virus	BIN23061	HCV seropositivity for Hepatitis C Virus	2001440	27645	23061		1		1			1	0	9691	Accruing	Categorical single		Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23061	
Lab	20190327	T._gondii_seropositivity_for_Toxoplasma_gondii	BIN23062	T. gondii seropositivity for Toxoplasma gondii	2001440	27645	23062		1		1			1	0	9691	Accruing	Categorical single		Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23062	
Lab	20190327	HTLV-1_seropositivity_for_Human_T-Lymphotropic_Virus_1	BIN23063	HTLV-1 seropositivity for Human T-Lymphotropic Virus 1	2001440	27645	23063		1		1			1	0	9691	Accruing	Categorical single		Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23063	
