GBE_category	GBE_ID	N	GBE_NAME	GBE_short_name	GBE_short_name_len
Abdominal_MRI	INI22400	799	Liver_iron_(Fe)	Liver iron (Fe)	15
Abdominal_MRI	INI22401	792	Liver_inflammation_factor_(LIF)	Liver inflammation factor (LIF)	31
Abdominal_MRI	INI22402	3289	Liver_fat_percentage	Liver fat %	11
Abdominal_MRI	INI22403	4179	Anterior_thigh_lean_muscle_volume_(right)	Anterior thigh lean muscle volume (R)	37
Abdominal_MRI	INI22404	4179	Posterior_thigh_lean_muscle_volume_(right)	Posterior thigh lean muscle volume (R)	38
Abdominal_MRI	INI22405	4142	Anterior_thigh_lean_muscle_volume_(left)	Anterior thigh lean muscle volume (L)	37
Abdominal_MRI	INI22406	4142	Posterior_thigh_lean_muscle_volume_(left)	Posterior thigh lean muscle volume (L)	38
Abdominal_MRI	INI22407	7081	Visceral_adipose_tissue_volume_(VAT)	Visceral adipose tissue volume (VAT)	36
Abdominal_MRI	INI22408	7082	Abdominal_subcutaneous_adipose_tissue_volume_(ASAT)	Abdominal subcutaneous adipose tissue volume (ASAT)	51
Abdominal_MRI	INI22409	6962	Total_thigh_muscle_volume	Total thigh muscle volume	25
Abdominal_MRI	INI22410	4287	Total_trunk_fat	Total trunk fat	15
Anthropometry	INI12144	33430	Height	Height	6
Anthropometry	INI20015	336453	Sitting_height	Sitting height	14
Anthropometry	INI21001	336099	Body_mass_index_(BMI)	BMI	3
Anthropometry	INI21002	336211	Weight	Weight	6
Anthropometry	INI23098	331454	Weight	Weight	6
Anthropometry	INI23099	331259	Body_fat_percentage	Body fat %	10
Anthropometry	INI23100	330911	Whole_body_fat_mass	Whole body fat mass	19
Anthropometry	INI23101	331427	Whole_body_fat-free_mass	Whole body fat-free mass	24
Anthropometry	INI23102	331451	Whole_body_water_mass	Whole body water mass	21
Anthropometry	INI23104	331449	Body_mass_index_(BMI)	BMI	3
Anthropometry	INI23105	331443	Basal_metabolic_rate	Basal metabolic rate	20
Anthropometry	INI23106	331700	Impedance_of_whole_body	Impedance of whole body	23
Anthropometry	INI23107	331715	Impedance_of_leg_(right)	Impedance of leg (R)	20
Anthropometry	INI23108	331712	Impedance_of_leg_(left)	Impedance of leg (L)	20
Anthropometry	INI23109	331697	Impedance_of_arm_(right)	Impedance of arm (R)	20
Anthropometry	INI23110	331708	Impedance_of_arm_(left)	Impedance of arm (L)	20
Anthropometry	INI23111	331432	Leg_fat_percentage_(right)	Leg fat % (R)	13
Anthropometry	INI23112	331429	Leg_fat_mass_(right)	Leg fat mass (R)	16
Anthropometry	INI23113	331421	Leg_fat-free_mass_(right)	Leg fat-free mass (R)	21
Anthropometry	INI23114	331421	Leg_predicted_mass_(right)	Leg pred. mass (R)	18
Anthropometry	INI23115	331414	Leg_fat_percentage_(left)	Leg fat % (L)	13
Anthropometry	INI23116	331411	Leg_fat_mass_(left)	Leg fat mass (L)	16
Anthropometry	INI23117	331395	Leg_fat-free_mass_(left)	Leg fat-free mass (L)	21
Anthropometry	INI23118	331390	Leg_predicted_mass_(left)	Leg pred. mass (L)	18
Anthropometry	INI23119	331386	Arm_fat_percentage_(right)	Arm fat % (R)	13
Anthropometry	INI23120	331363	Arm_fat_mass_(right)	Arm fat mass (R)	16
Anthropometry	INI23121	331359	Arm_fat-free_mass_(right)	Arm fat-free mass (R)	21
Anthropometry	INI23122	331354	Arm_predicted_mass_(right)	Arm pred. mass (R)	18
Anthropometry	INI23123	331336	Arm_fat_percentage_(left)	Arm fat % (L)	13
Anthropometry	INI23124	331303	Arm_fat_mass_(left)	Arm fat mass (L)	16
Anthropometry	INI23125	331299	Arm_fat-free_mass_(left)	Arm fat-free mass (L)	21
Anthropometry	INI23126	331286	Arm_predicted_mass_(left)	Arm pred. mass (L)	18
Anthropometry	INI23127	331255	Trunk_fat_percentage	Trunk fat %	11
Anthropometry	INI23128	331236	Trunk_fat_mass	Trunk fat mass	14
Anthropometry	INI23129	331175	Trunk_fat-free_mass	Trunk fat-free mass	19
Anthropometry	INI23130	331144	Trunk_predicted_mass	Trunk pred. mass	16
Anthropometry	INI3077	336453	Seating_box_height_used_for_the_sitting_height_measurement_(UKB_ID:_51,_GBE_ID:_INI51)	Seating box height (for the sitting height measurement)	55
Anthropometry	INI3160	5774	Weight,_manual_entry	Weight, manual entry	20
Anthropometry	INI48	336599	Waist_circumference	Waist circumference	19
Anthropometry	INI49	336560	Hip_circumference	Hip circumference	17
Anthropometry	INI50	336442	Standing_height	Standing height	15
Anthropometry	INI6218	16	Impedance_of_whole_body,_manual_entry	Impedance of whole body, manual entry	37
Anthropometry	INI6219	16	Impedance_of_leg,_manual_entry_(right)	Impedance of leg, manual entry (R)	34
Anthropometry	INI6220	16	Impedance_of_leg,_manual_entry_(left)	Impedance of leg, manual entry (L)	34
Anthropometry	INI6221	16	Impedance_of_arm,_manual_entry_(right)	Impedance of arm, manual entry (R)	34
Anthropometry	INI6222	16	Impedance_of_arm,_manual_entry_(left)	Impedance of arm, manual entry (L)	34
Arterial_stiffness	INI21021	134043	Pulse_wave_Arterial_Stiffness_index	Pulse wave Arterial Stiffness index	35
Arterial_stiffness	INI4194	134553	Pulse_rate	Pulse rate	10
Arterial_stiffness	INI4195	134553	Pulse_wave_reflection_index	Pulse wave reflection index	27
Arterial_stiffness	INI4196	134488	Pulse_wave_peak_to_peak_time	Pulse wave peak to peak time	28
Arterial_stiffness	INI4198	134553	Position_of_the_pulse_wave_peak	Position of the pulse wave peak	31
Arterial_stiffness	INI4199	134553	Position_of_pulse_wave_notch	Position of pulse wave notch	28
Biomarkers	INI10030500	95810	Microalbumin_in_urine	Microalbumin in urine	21
Biomarkers	INI10030510	310232	Creatinine_in_urine	Creatinine in urine	19
Biomarkers	INI10030520	309551	Potassium_in_urine	Potassium in urine	18
Biomarkers	INI10030530	309577	Sodium_in_urine	Sodium in urine	15
Biomarkers	INI10030600	291507	Albumin	Albumin	7
Biomarkers	INI10030610	318944	Alkaline_phosphatase	Alkaline phosphatase	20
Biomarkers	INI10030620	318809	Alanine_aminotransferase	Alanine aminotransferase	24
Biomarkers	INI10030630	290189	Apolipoprotein_A	Apolipoprotein A	16
Biomarkers	INI10030650	317754	Aspartate_aminotransferase	Aspartate aminotransferase	26
Biomarkers	INI10030660	271410	Direct_bilirubin	Direct bilirubin	16
Biomarkers	INI10030670	318715	Urea	Urea	4
Biomarkers	INI10030680	291834	Calcium	Calcium	7
Biomarkers	INI10030700	318791	Creatinine	Creatinine	10
Biomarkers	INI10030710	318262	C-reactive_protein	C-reactive protein	18
Biomarkers	INI10030720	318810	Cystatin_C	Cystatin C	10
Biomarkers	INI10030730	318770	Gamma_glutamyltransferase	Gamma glutamyltransferase	25
Biomarkers	INI10030740	291596	Glucose	Glucose	7
Biomarkers	INI10030750	304650	HbA1c	HbA1c	5
Biomarkers	INI10030760	291821	HDL_cholesterol	HDL cholesterol	15
Biomarkers	INI10030770	317105	IGF-1	IGF-1	5
Biomarkers	INI10030790	253563	Lipoprotein_A	Lipoprotein A	13
Biomarkers	INI10030810	291382	Phosphate	Phosphate	9
Biomarkers	INI10030830	289001	SHBG	SHBG	4
Biomarkers	INI10030840	317596	Total_bilirubin	Total bilirubin	15
Biomarkers	INI10030850	289109	Testosterone	Testosterone	12
Biomarkers	INI10030860	291507	Total_protein	Total protein	13
Biomarkers	INI10030870	318665	Triglycerides	Triglycerides	13
Biomarkers	INI10030880	318517	Urate	Urate	5
Biomarkers	INI10030890	304809	Vitamin_D	Vitamin D	9
Biomarkers	INI20030640	317403	Apolipoprotein_B	Apolipoprotein B	16
Biomarkers	INI20030690	318918	Cholesterol	Cholesterol	11
Biomarkers	INI20030780	318331	LDL_cholesterol	LDL cholesterol	15
Biomarkers	INI30030650	317678	AST_to_ALT_ratio	AST to ALT ratio	16
Biomarkers	INI30030700	318791	eGFR	EGFR	4
Biomarkers	INI30030860	291507	Non-albumin_protein	Non-albumin protein	19
Blood_assays	BIN23050	4524	HSV-1_seropositivity_for_Herpes_Simplex_virus-1	HSV-1 seropositivity for Herpes Simplex virus-1	47
Blood_assays	BIN23051	1021	HSV-2_seropositivity_for_Herpes_Simplex_virus-2	HSV-2 seropositivity for Herpes Simplex virus-2	47
Blood_assays	BIN23052	6146	VZV_seropositivity_for_Varicella_Zoster_Virus	VZV seropositivity for Varicella Zoster Virus	45
Blood_assays	BIN23053	6266	EBV_seropositivity_for_Epstein-Barr_Virus	EBV seropositivity for Epstein-Barr Virus	41
Blood_assays	BIN23054	3707	CMV_seropositivity_for_Human_Cytomegalovirus	CMV seropositivity for Human Cytomegalovirus	44
Blood_assays	BIN23055	6030	HHV-6_overall_seropositivity_for_Human_Herpesvirus-6	HHV-6 overall seropositivity for Human Herpesvirus-6	52
Blood_assays	BIN23056	5150	HHV-6A_seropositivity_for_Human_Herpesvirus-6	HHV-6A seropositivity for Human Herpesvirus-6	45
Blood_assays	BIN23057	5224	HHV-6B_seropositivity_for_Human_Herpesvirus-6	HHV-6B seropositivity for Human Herpesvirus-6	45
Blood_assays	BIN23058	6302	HHV-7_seropositivity_for_Human_Herpesvirus-7	HHV-7 seropositivity for Human Herpesvirus-7	44
Blood_assays	BIN23059	491	KSHV_seropositivity_for_Kaposi's_Sarcoma-Associated_Herpesvirus	KSHV seropositivity for Kaposi's Sarcoma-Associated Herpesvirus	63
Blood_assays	BIN23060	99	HBV_seropositivity_for_Hepatitis_B_Virus	HBV seropositivity for Hepatitis B Virus	40
Blood_assays	BIN23061	16	HCV_seropositivity_for_Hepatitis_C_Virus	HCV seropositivity for Hepatitis C Virus	40
Blood_assays	BIN23062	1769	T._gondii_seropositivity_for_Toxoplasma_gondii	T. gondii seropositivity for Toxoplasma gondii	46
Blood_assays	BIN23063	102	HTLV-1_seropositivity_for_Human_T-Lymphotropic_Virus_1	HTLV-1 seropositivity for Human T-Lymphotropic Virus 1	54
Blood_assays	BIN23064	11	HIV-1_seropositivity_for_Human_Immunodeficiency_Virus	HIV-1 seropositivity for Human Immunodeficiency Virus	53
Blood_assays	BIN23065	6336	BKV_seropositivity_for_Human_Polyomavirus_BKV	BKV seropositivity for Human Polyomavirus BKV	45
Blood_assays	BIN23066	3763	JCV_seropositivity_for_Human_Polyomavirus_JCV	JCV seropositivity for Human Polyomavirus JCV	45
Blood_assays	BIN23067	4388	MCV_seropositivity_for_Merkel_Cell_Polyomavirus	MCV seropositivity for Merkel Cell Polyomavirus	47
Blood_assays	BIN23068	282	HPV_16_Definition_I_seropositivity_for_Human_Papillomavirus_type-16	HPV 16 Definition I seropositivity for Human Papillomavirus type-16	67
Blood_assays	BIN23069	154	HPV_18_seropositivity_for_Human_Papillomavirus_type-18	HPV 18 seropositivity for Human Papillomavirus type-18	54
Blood_assays	BIN23070	1307	C._trachomatis_Definition_I_seropositivity_for_Chlamydia_trachomatis	C. trachomatis Definition I seropositivity for Chlamydia trachomatis	68
Blood_assays	BIN23071	175	C._trachomatis_Definition_II_seropositivity_for_Chlamydia_trachomatis	C. trachomatis Definition II seropositivity for Chlamydia trachomatis	69
Blood_assays	BIN23073	1084	H._pylori_Definition_I_seropositivity_for_Helicobacter_pylori	H. pylori Definition I seropositivity for Helicobacter pylori	61
Blood_assays	BIN23074	1900	H._pylori_Definition_II_seropositivity_for_Helicobacter_pylori	H. pylori Definition II seropositivity for Helicobacter pylori	62
Blood_assays	BIN23075	308	HPV_16_Definition_II_seropositivity_for_Human_Papillomavirus_type-16	HPV 16 Definition II seropositivity for Human Papillomavirus type-16	68
Blood_assays	INI23000	6643	1gG_antigen_for_Herpes_Simplex_virus-1	1gG antigen for Herpes Simplex virus-1	38
Blood_assays	INI23001	6643	2mgG_unique_antigen_for_Herpes_Simplex_virus-2	2mgG unique antigen for Herpes Simplex virus-2	46
Blood_assays	INI23002	6643	gE_/_gI_antigen_for_Varicella_Zoster_Virus	GE / gI antigen for Varicella Zoster Virus	42
Blood_assays	INI23003	6643	VCA_p18_antigen_for_Epstein-Barr_Virus	VCA p18 antigen for Epstein-Barr Virus	38
Blood_assays	INI23004	6643	EBNA-1_antigen_for_Epstein-Barr_Virus	EBNA-1 antigen for Epstein-Barr Virus	37
Blood_assays	INI23005	6643	ZEBRA_antigen_for_Epstein-Barr_Virus	ZEBRA antigen for Epstein-Barr Virus	36
Blood_assays	INI23006	6643	EA-D_antigen_for_Epstein-Barr_Virus	EA-D antigen for Epstein-Barr Virus	35
Blood_assays	INI23007	6643	pp150_Nter_antigen_for_Human_Cytomegalovirus	Pp150 Nter antigen for Human Cytomegalovirus	44
Blood_assays	INI23008	6643	pp_52_antigen_for_Human_Cytomegalovirus	Pp 52 antigen for Human Cytomegalovirus	39
Blood_assays	INI23009	6643	pp_28_antigen_for_Human_Cytomegalovirus	Pp 28 antigen for Human Cytomegalovirus	39
Blood_assays	INI23010	6643	IE1A_antigen_for_Human_Herpesvirus-6	IE1A antigen for Human Herpesvirus-6	36
Blood_assays	INI23011	6643	IE1B_antigen_for_Human_Herpesvirus-6	IE1B antigen for Human Herpesvirus-6	36
Blood_assays	INI23012	6643	p101_k_antigen_for_Human_Herpesvirus-6	P101 k antigen for Human Herpesvirus-6	38
Blood_assays	INI23013	6643	U14_antigen_for_Human_Herpesvirus-7	U14 antigen for Human Herpesvirus-7	35
Blood_assays	INI23014	6643	LANA_antigen_for_Kaposi's_Sarcoma-Associated_Herpesvirus	LANA antigen for Kaposi's Sarcoma-Associated Herpesvirus	56
Blood_assays	INI23015	6643	K8.1_antigen_for_Kaposi's_Sarcoma-Associated_Herpesvirus	K8.1 antigen for Kaposi's Sarcoma-Associated Herpesvirus	56
Blood_assays	INI23016	6643	HBc_antigen_for_Hepatitis_B_Virus	HBc antigen for Hepatitis B Virus	33
Blood_assays	INI23017	6643	HBe_antigen_for_Hepatitis_B_Virus	HBe antigen for Hepatitis B Virus	33
Blood_assays	INI23018	6643	Core_antigen_for_Hepatitis_C_Virus	Core antigen for Hepatitis C Virus	34
Blood_assays	INI23019	6643	NS3_antigen_for_Hepatitis_C_Virus	NS3 antigen for Hepatitis C Virus	33
Blood_assays	INI23020	6643	p22_antigen_for_Toxoplasma_gondii	P22 antigen for Toxoplasma gondii	33
Blood_assays	INI23021	6643	sag1_antigen_for_Toxoplasma_gondii	Sag1 antigen for Toxoplasma gondii	34
Blood_assays	INI23022	6643	HTLV-1_gag_antigen_for_Human_T-Lymphotropic_Virus_1	HTLV-1 gag antigen for Human T-Lymphotropic Virus 1	51
Blood_assays	INI23023	6643	HTLV-1_env_antigen_for_Human_T-Lymphotropic_Virus_1	HTLV-1 env antigen for Human T-Lymphotropic Virus 1	51
Blood_assays	INI23024	6643	HIV-1_gag_antigen_for_Human_Immunodeficiency_Virus	HIV-1 gag antigen for Human Immunodeficiency Virus	50
Blood_assays	INI23025	6643	HIV-1_env_antigen_for_Human_Immunodeficiency_Virus	HIV-1 env antigen for Human Immunodeficiency Virus	50
Blood_assays	INI23026	6643	BK_VP1_antigen_for_Human_Polyomavirus_BKV	BK VP1 antigen for Human Polyomavirus BKV	41
Blood_assays	INI23027	6643	JC_VP1_antigen_for_Human_Polyomavirus_JCV	JC VP1 antigen for Human Polyomavirus JCV	41
Blood_assays	INI23028	6643	MC_VP1_antigen_for_Merkel_Cell_Polyomavirus	MC VP1 antigen for Merkel Cell Polyomavirus	43
Blood_assays	INI23029	6643	L1_antigen_for_Human_Papillomavirus_type-16	L1 antigen for Human Papillomavirus type-16	43
Blood_assays	INI23030	6643	E6_antigen_for_Human_Papillomavirus_type-16	E6 antigen for Human Papillomavirus type-16	43
Blood_assays	INI23031	6643	E7_antigen_for_Human_Papillomavirus_type-16	E7 antigen for Human Papillomavirus type-16	43
Blood_assays	INI23032	6643	L1_antigen_for_Human_Papillomavirus_type-18	L1 antigen for Human Papillomavirus type-18	43
Blood_assays	INI23033	6643	momp_D_antigen_for_Chlamydia_trachomatis	Momp D antigen for Chlamydia trachomatis	40
Blood_assays	INI23034	6643	momp_A_antigen_for_Chlamydia_trachomatis	Momp A antigen for Chlamydia trachomatis	40
Blood_assays	INI23035	6643	tarp-D_F1_antigen_for_Chlamydia_trachomatis	Tarp-D F1 antigen for Chlamydia trachomatis	43
Blood_assays	INI23036	6643	tarp-D_F2_antigen_for_Chlamydia_trachomatis	Tarp-D F2 antigen for Chlamydia trachomatis	43
Blood_assays	INI23037	6643	PorB_antigen_for_Chlamydia_trachomatis	PorB antigen for Chlamydia trachomatis	38
Blood_assays	INI23038	6643	pGP3_antigen_for_Chlamydia_trachomatis	PGP3 antigen for Chlamydia trachomatis	38
Blood_assays	INI23039	3378	CagA_antigen_for_Helicobacter_pylori	CagA antigen for Helicobacter pylori	36
Blood_assays	INI23040	6643	VacA_antigen_for_Helicobacter_pylori	VacA antigen for Helicobacter pylori	36
Blood_assays	INI23041	6643	OMP_antigen_for_Helicobacter_pylori	OMP antigen for Helicobacter pylori	35
Blood_assays	INI23042	6643	GroEL_antigen_for_Helicobacter_pylori	GroEL antigen for Helicobacter pylori	37
Blood_assays	INI23043	6643	Catalase_antigen_for_Helicobacter_pylori	Catalase antigen for Helicobacter pylori	40
Blood_assays	INI23044	6643	UreA_antigen_for_Helicobacter_pylori	UreA antigen for Helicobacter pylori	36
Blood_assays	INI30000	327969	White_blood_cell_(leukocyte)_count	White blood cell count	22
Blood_assays	INI30010	327972	Red_blood_cell_(erythrocyte)_count	Red blood cell count	20
Blood_assays	INI30020	327971	Haemoglobin_concentration	Haemoglobin concentration	25
Blood_assays	INI30030	327972	Haematocrit_percentage	Haematocrit %	13
Blood_assays	INI30040	327971	Mean_corpuscular_volume	Mean corpuscular volume	23
Blood_assays	INI30050	327968	Mean_corpuscular_haemoglobin	Mean corpuscular haemoglobin	28
Blood_assays	INI30060	327965	Mean_corpuscular_haemoglobin_concentration	Mean corpuscular haemoglobin concentration	42
Blood_assays	INI30070	327971	Red_blood_cell_(erythrocyte)_distribution_width	Red blood cell distribution width	33
Blood_assays	INI30080	327971	Platelet_count	Platelet count	14
Blood_assays	INI30090	327821	Platelet_crit	Platelet crit	13
Blood_assays	INI30100	327967	Mean_platelet_(thrombocyte)_volume	Mean platelet volume	20
Blood_assays	INI30110	327820	Platelet_distribution_width	Platelet distribution width	27
Blood_assays	INI30120	327419	Lymphocyte_count	Lymphocyte count	16
Blood_assays	INI30130	327419	Monocyte_count	Monocyte count	14
Blood_assays	INI30140	327419	Neutrophill_count	Neutrophill count	17
Blood_assays	INI30150	327419	Eosinophill_count	Eosinophill count	17
Blood_assays	INI30160	327419	Basophill_count	Basophill count	15
Blood_assays	INI30170	327261	Nucleated_red_blood_cell_count	Nuc. red blood cell count	25
Blood_assays	INI30180	327422	Lymphocyte_percentage	Lymphocyte %	12
Blood_assays	INI30190	327422	Monocyte_percentage	Monocyte %	10
Blood_assays	INI30200	327422	Neutrophill_percentage	Neutrophill %	13
Blood_assays	INI30210	327422	Eosinophill_percentage	Eosinophill %	13
Blood_assays	INI30220	327422	Basophill_percentage	Basophill %	11
Blood_assays	INI30230	327258	Nucleated_red_blood_cell_percentage	Nuc. red blood cell %	21
Blood_assays	INI30240	322875	Reticulocyte_percentage	Reticulocyte %	14
Blood_assays	INI30250	322876	Reticulocyte_count	Reticulocyte count	18
Blood_assays	INI30260	322876	Mean_reticulocyte_volume	Mean reticulocyte volume	24
Blood_assays	INI30270	322697	Mean_sphered_cell_volume	Mean sphered cell volume	24
Blood_assays	INI30280	322697	Immature_reticulocyte_fraction	Immature reticulocyte fraction	30
Blood_assays	INI30290	322697	High_light_scatter_reticulocyte_percentage	High light scatter reticulocyte %	33
Blood_assays	INI30300	322697	High_light_scatter_reticulocyte_count	High light scatter reticulocyte count	37
Blood_assays	INI30600	296005	Albumin	Albumin	7
Blood_assays	INI30610	322344	Alkaline_phosphatase	Alkaline phosphatase	20
Blood_assays	INI30620	322205	Alanine_aminotransferase	Alanine aminotransferase	24
Blood_assays	INI30630	294275	Apolipoprotein_A	Apolipoprotein A	16
Blood_assays	INI30640	320798	Apolipoprotein_B	Apolipoprotein B	16
Blood_assays	INI30650	321180	Aspartate_aminotransferase	Aspartate aminotransferase	26
Blood_assays	INI30660	275214	Direct_bilirubin	Direct bilirubin	16
Blood_assays	INI30670	322125	Urea	Urea	4
Blood_assays	INI30680	295894	Calcium	Calcium	7
Blood_assays	INI30690	322332	Cholesterol	Cholesterol	11
Blood_assays	INI30700	322172	Creatinine	Creatinine	10
Blood_assays	INI30710	321655	C-reactive_protein	C-reactive protein	18
Blood_assays	INI30720	322310	Cystatin_C	Cystatin C	10
Blood_assays	INI30730	322174	Gamma_glutamyltransferase	Gamma glutamyltransferase	25
Blood_assays	INI30740	295706	Glucose	Glucose	7
Blood_assays	INI30750	322322	Glycated_haemoglobin_(HbA1c)	Glycated haemoglobin (HbA1c)	28
Blood_assays	INI30760	295883	HDL_cholesterol	HDL cholesterol	15
Blood_assays	INI30770	320668	IGF-1	IGF-1	5
Blood_assays	INI30780	321757	LDL_direct	LDL direct	10
Blood_assays	INI30790	257047	Lipoprotein_A	Lipoprotein A	13
Blood_assays	INI30800	51174	Oestradiol	Oestradiol	10
Blood_assays	INI30810	295451	Phosphate	Phosphate	9
Blood_assays	INI30820	29161	Rheumatoid_factor	Rheumatoid factor	17
Blood_assays	INI30830	293218	SHBG	SHBG	4
Blood_assays	INI30840	321033	Total_bilirubin	Total bilirubin	15
Blood_assays	INI30850	292771	Testosterone	Testosterone	12
Blood_assays	INI30860	295684	Total_protein	Total protein	13
Blood_assays	INI30870	322070	Triglycerides	Triglycerides	13
Blood_assays	INI30880	321923	Urate	Urate	5
Blood_assays	INI30890	308436	Vitamin_D	Vitamin D	9
Blood_assays	INI30897	320664	Estimated_sample_dilution_factor	Estimated sample dilution factor	32
Blood_pressure	INI102	319526	Pulse_rate,_automated_reading	Pulse rate (AR)	15
Blood_pressure	INI4079	319526	Diastolic_blood_pressure,_automated_reading	Diastolic BP (AR)	17
Blood_pressure	INI4080	319524	Systolic_blood_pressure,_automated_reading	Systolic BP (AR)	16
Blood_pressure	INI93	32557	Systolic_blood_pressure,_manual_reading	Systolic BP, manual reading	27
Blood_pressure	INI94	32557	Diastolic_blood_pressure,_manual_reading	Diastolic BP, manual reading	28
Blood_pressure	INI95	32557	Pulse_rate_(during_blood-pressure_measurement)	Pulse rate (during blood-pressure measurement)	46
Bone-densitometry_of_heel	BIN_FC10003082	338	Fractured_heel	Fractured heel	14
Bone-densitometry_of_heel	BIN_FC20003082	129	Fractured_heel	Fractured heel	14
Bone-densitometry_of_heel	BIN19	194370	Heel_ultrasound_method	Heel ultrasound method	22
Bone-densitometry_of_heel	BIN3081	220607	Foot_measured_for_bone_density	Foot measured for bone density	30
Bone-densitometry_of_heel	BIN4092	129199	Heel_ultrasound_method_(left)	Heel ultrasound method (L)	26
Bone-densitometry_of_heel	BIN4093	329	Fractured_heel_(left)	Fractured heel (L)	18
Bone-densitometry_of_heel	BIN4095	129299	Heel_ultrasound_method_(right)	Heel ultrasound method (R)	26
Bone-densitometry_of_heel	BIN4096	402	Fractured_heel_(right)	Fractured heel (R)	18
Bone-densitometry_of_heel	INI3083	29048	Heel_quantitative_ultrasound_index_(QUI),_manual_entry	Heel quantitative ultrasound index (QUI), manual entry	54
Bone-densitometry_of_heel	INI3084	29048	Heel_bone_mineral_density_(BMD),_manual_entry	Heel bone mineral density (BMD), manual entry	45
Bone-densitometry_of_heel	INI3085	29048	Heel_Broadband_ultrasound_attenuation_(BUA),_manual_entry	Heel Broadband ultrasound attenuation (BUA), manual entry	57
Bone-densitometry_of_heel	INI3086	29048	Speed_of_sound_through_heel,_manual_entry	Speed of sound through heel, manual entry	41
Bone-densitometry_of_heel	INI3143	194361	Ankle_spacing_width	Ankle spacing width	19
Bone-densitometry_of_heel	INI3144	194348	Heel_Broadband_ultrasound_attenuation,_direct_entry	Heel Broadband ultrasound attenuation, direct entry	51
Bone-densitometry_of_heel	INI3146	194361	Speed_of_sound_through_heel	Speed of sound through heel	27
